日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,151300,153400,150100,153400,5741,153400
2022/1/27,147900,151300,146100,151300,7134,151300
2022/1/26,144900,148000,144400,147200,4907,147200
2022/1/25,145500,146200,143000,144900,5745,144900
2022/1/24,145700,146300,142500,145300,4534,145300
2022/1/21,142800,145900,139700,144500,8440,144500
2022/1/20,147400,148400,142800,143000,10166,143000
2022/1/19,153400,153600,146200,146500,8962,146500
2022/1/18,154200,154500,151300,151600,2430,151600
2022/1/17,153800,155200,153700,154300,1690,154300
2022/1/14,154900,155000,153400,154100,3052,154100
2022/1/13,154000,154500,153600,154500,2201,154500
2022/1/12,153500,154700,153000,153400,2126,153400
2022/1/11,155400,155400,152800,153600,2660,153600
2022/1/7,152100,153500,151700,152700,2810,152700
2022/1/6,152600,153300,151000,151700,2897,151700
2022/1/5,156600,156700,152200,152800,4091,152800
2022/1/4,155900,156600,154400,156600,3451,156600
2021/12/30,156000,156000,154700,155200,2915,155200
2021/12/29,153100,156100,153100,156100,3822,156100
2021/12/28,151300,153400,151300,153400,2268,153400
2021/12/27,152800,152800,151200,151600,1093,151600
2021/12/24,152200,152900,151900,152500,2394,152500
2021/12/23,150700,152300,150700,151400,2031,151400
2021/12/22,152400,152600,150900,151200,2775,151200
2021/12/21,149200,153000,149200,152800,4191,152800
2021/12/20,153000,153100,148800,148900,4619,148900
2021/12/17,149600,154400,149000,153400,10399,153400
2021/12/16,148000,150200,148000,149800,2610,149800
2021/12/15,147500,147800,147000,147700,2586,147700
2021/12/14,147100,148300,146800,147800,6488,147800
2021/12/13,149400,149900,147200,147600,4154,147600
2021/12/10,151000,151000,149300,150100,6128,150100
2021/12/9,151600,151600,150000,150700,4773,150700
2021/12/8,150800,151700,150300,151500,3683,151500
2021/12/7,150700,151400,150200,150800,2438,150800
2021/12/6,150100,150700,149000,149600,4074,149600
2021/12/3,150500,151700,148600,149300,6143,149300
2021/12/2,150100,152300,149100,149100,6111,149100
2021/12/1,151800,153200,150300,151300,6378,151300
2021/11/30,151900,154700,149500,150200,8806,150200
2021/11/29,153300,153500,149500,150500,5812,150500
2021/11/26,154800,155000,152300,154200,3500,154200
2021/11/25,155200,155500,154300,154300,2916,154300
2021/11/24,153900,155200,153400,155200,3525,155200
2021/11/22,153000,154700,152900,153500,3099,153500
2021/11/19,153500,153600,152600,153100,2325,153100
2021/11/18,153800,154300,152800,153700,2463,153700
2021/11/17,152800,153900,152300,153400,2741,153400
2021/11/16,152900,153800,152600,153700,1827,153700
2021/11/15,151700,153000,151300,152900,2387,152900
2021/11/12,152400,153300,151500,152200,3679,152200
2021/11/11,152100,153200,151900,153100,2750,153100
2021/11/10,151600,152600,150300,152200,3311,152200
2021/11/9,153400,153500,151800,151900,2707,151900
2021/11/8,153400,154600,152900,154100,4911,154100
2021/11/5,152600,153300,152000,153000,3160,153000
2021/11/4,151300,153000,150900,152000,7207,152000
2021/11/2,149800,152000,149500,150700,24577,150700
2021/11/1,151000,151600,149300,151000,23208,151000
2021/10/29,150400,151400,150100,151400,7379,151400
2021/10/28,151500,152500,150300,151100,9000,151100
2021/10/27,154700,156400,154600,155900,10609,155900
2021/10/26,156300,156400,153500,154200,14460,154200
2021/10/25,153000,157500,153000,157000,8027,157000
2021/10/22,155200,155800,152900,153400,4417,153400
2021/10/21,155000,157100,154800,156000,3874,156000
2021/10/20,152900,154900,152800,154900,1817,154900
2021/10/19,155300,155700,152700,154100,4350,154100
2021/10/18,154900,155300,152700,155300,3627,155300
2021/10/15,153800,154400,152700,154200,1895,154200
2021/10/14,152200,155000,151600,153200,3948,153200
2021/10/13,149800,152300,149600,152200,4195,152200
2021/10/12,150100,150500,148800,149800,3307,149800
2021/10/11,149600,150300,147200,150100,3364,150100
2021/10/8,151100,152400,149600,149600,1908,149600
2021/10/7,149900,151500,148200,150600,2426,150600
2021/10/6,149900,151000,146500,149300,4789,149300
2021/10/5,149900,152200,146000,150300,5382,150300
2021/10/4,151400,153000,149000,149900,2801,149900
2021/10/1,154000,154100,148000,148400,5753,148400
2021/9/30,153800,155200,153100,153400,4246,153400
2021/9/29,152300,154200,152300,152700,3021,152700
2021/9/28,151800,152600,149900,152300,5327,152300
2021/9/27,151400,152700,151100,151800,2792,151800
2021/9/24,152200,152900,151100,151400,4142,151400
2021/9/22,153800,155400,152300,152900,5136,152900
2021/9/21,153900,154600,152800,153400,2023,153400
2021/9/17,154400,154700,152300,154100,4404,154100
2021/9/16,154300,155300,153200,154600,4286,154600
2021/9/15,154400,155400,153100,154100,2434,154100
2021/9/14,153000,155000,152700,154800,2797,154800
2021/9/13,154400,154400,151500,154000,3170,154000
2021/9/10,156800,156800,153800,154400,3703,154400
2021/9/9,156100,156700,154400,155300,1987,155300
2021/9/8,155000,156300,153800,156300,4170,156300
2021/9/7,157600,158100,155400,155400,4016,155400
2021/9/6,157500,158600,157100,158200,3385,158200
2021/9/3,159100,159300,156600,157300,4301,157300
2021/9/2,159500,159800,157900,158900,3487,158900
2021/9/1,158300,158700,156900,156900,2724,156900
2021/8/31,161100,161300,157900,159300,4178,159300
2021/8/30,160100,161900,159000,161900,4048,161900
2021/8/27,157200,161100,156400,160900,5049,160900
